timestamp,amount
1373376600,0.15
1382016600,0.15
1389105000,0.15
1396963800,0.15
1404826200,0.165
1412775000,0.165
1420641000,0.165
1428499800,0.165
1436362200,0.18
1444224600,0.18
1452090600,0.18
1459949400,0.18
1468503000,0.19
1475674200,0.19
1483540200,0.19
