timestamp,amount
1000733400,0.065
1008340200,0.0675
1016202600,0.0675
1024061400,0.0675
1031923800,0.0675
1040308200,0.0725
1047652200,0.0725
1055511000,0.073
1063373400,0.073
1071844200,0.08
1079101800,0.08
1087219800,0.08
1095427800,0.08
1103293800,0.088
1110551400,0.088
1119015000,0.088
1126877400,0.088
1134743400,0.1
1142001000,0.1
1150464600,0.1
1158327000,0.1
1166193000,0.115
1174051800,0.115
1181914200,0.115
1189776600,0.115
1197642600,0.13
1204900200,0.13
1213363800,0.13
1221226200,0.13
1229092200,0.14
1236349800,0.14
1244813400,0.14
1252675800,0.14
1260541800,0.155
1267799400,0.155
1276263000,0.155
1284730200,0.155
1292596200,0.175
1299249000,0.175
1308317400,0.175
1316179800,0.175
1324045800,0.2
1330698600,0.2
1339767000,0.2
1347629400,0.2
1355495400,0.23
1362148200,0.23
1371216600,0.23
1379079000,0.23
1386945000,0.275
1394202600,0.275
1402666200,0.275
1410528600,0.275
1418394600,0.33
1425652200,0.33
1434115800,0.33
1441978200,0.33
1449844200,0.35
1457706600,0.35
1466170200,0.35
1474032600,0.35
1481898600,0.37
953303400,0.06
961162200,0.06
969024600,0.06
976890600,0.065
984753000,0.065
992611800,0.065
