timestamp,amount
1000819800,0.4325
1008685800,0.433
1016461800,0.433
1024407000,0.433
1032355800,0.433
1040221800,0.433
1047997800,0.433
1055943000,0.433
1063805400,0.433
1071671400,0.433
1079533800,0.433
1087392600,0.433
1095255000,0.433
1103121000,0.433
1110983400,0.433
1118842200,0.433
1126791000,0.433
1134657000,0.443
1142519400,0.443
1150378200,0.443
1158240600,0.443
1166625000,0.463
1173965400,0.463
1181827800,0.463
1189690200,0.463
1198161000,0.483
1205415000,0.483
1213277400,0.483
1221139800,0.483
1229610600,0.483
1236864600,0.483
1244727000,0.483
1253194200,0.338
1261060200,0.338
1268317800,0.338
1276695000,0.338
1284643800,0.338
1292509800,0.458
1300368600,0.338
1308231000,0.338
1316179800,0.338
1323959400,0.568
1332336600,0.338
1340199000,0.338
1348061400,0.338
1355927400,0.767
1363786200,0.4
1371735000,0.4
1379597400,0.4
1387895400,0.65
1395322200,0.5
1403184600,0.5
1411047000,0.5
1419345000,0.5
1426771800,0.552
1435152600,0.553
1442496600,0.553
1450881000,0.553
1456842600,8.0
1458653400,0.504
1466688600,0.504
1474551000,3.504
1482417000,0.504
953217000,0.38
961162200,0.38
969283800,0.4075
976890600,0.4075
984753000,0.4075
992871000,0.4075
