timestamp,amount
1003325400,0.07
1011191400,0.07
1019050200,0.07
1026912600,0.07
1034775000,0.07
1042641000,0.07
1050413400,0.07
1058362200,0.07
1066224600,0.07
1074090600,0.07
1082554200,0.07
1090416600,0.07
1098279000,0.07
1106145000,0.07
1114003800,0.07
1121866200,0.07
1129728600,0.07
1137594600,0.07
1145453400,0.07
1153315800,0.07
1161178200,0.07
1169044200,0.07
1176903000,0.07
1184765400,0.07
1192627800,0.07
1200493800,0.07
1208352600,0.07
1216215000,0.07
1224077400,0.07
1231943400,0.07
1239802200,0.07
1247664600,0.07
1256131800,0.07
1263997800,0.07
1271251800,0.07
1279719000,0.07
1287581400,0.07
1295447400,0.07
1303219800,0.07
1311168600,0.07
1319031000,0.07
1326897000,0.07
1334755800,0.07
1342618200,0.07
1350480600,0.07
1358346600,0.07
1366205400,0.07
1374067800,0.07
1381930200,0.07
1389796200,0.07
1397568600,0.07
1405517400,0.07
1413379800,0.07
1421245800,0.07
1429104600,0.07
1436967000,0.07
1444829400,0.07
1452695400,0.07
1460554200,0.07
1468416600,0.07
1476279000,0.07
1484749800,0.07
948292200,0.07
956064600,0.07
964013400,0.07
971875800,0.07
979741800,0.07
987600600,0.07
995463000,0.07
