timestamp,amount
1005229800,0.33
1013092200,0.33
1021037400,0.33
1028899800,0.33
1036679400,0.35
1044628200,0.35
1052487000,0.35
1060349400,0.45
1068215400,0.45
1076337000,0.45
1084195800,0.45
1092144600,0.45
1100529000,0.54
1107959400,0.54
1115731800,0.54
1123680600,0.54
1131460200,0.54
1139409000,0.54
1147181400,0.54
1155303000,0.54
1162996200,0.54
1170858600,0.54
1178631000,0.54
1186579800,0.75
1194445800,0.75
1202308200,0.75
1210167000,0.75
1218029400,0.75
1226068200,0.75
1234189800,0.75
1242048600,0.75
1249911000,0.75
1257777000,0.75
1265725800,0.75
1273498200,0.83
1281447000,0.83
1289313000,0.83
1297175400,0.83
1305034200,0.83
1312896600,0.83
1320762600,0.83
1328625000,0.83
1336483800,0.83
1344346200,0.83
1352212200,0.83
1360679400,0.83
1367933400,0.83
1375795800,0.83
1383661800,0.83
1392129000,0.83
1399987800,0.83
1407850200,0.83
1415629800,0.83
1423578600,0.83
1431437400,0.83
1439299800,0.83
1447079400,0.85
1455028200,0.85
1462887000,0.85
1470749400,0.85
1478615400,0.87
950279400,0.3
958138200,0.3
965914200,0.3
973693800,0.315
981729000,0.315
989587800,0.315
997450200,0.315
