timestamp,amount
1000906200,0.07
1008772200,0.07
1016634600,0.075
1024493400,0.075
1032355800,0.075
1040221800,0.075
1048084200,0.09
1055943000,0.09
1065101400,0.09
1071671400,0.09
1079533800,0.13
1084973400,0.13
1092835800,0.13
1103121000,0.13
1110983400,0.15
1116423000,0.15
1124285400,0.15
1134570600,0.15
1142433000,0.168
1147872600,0.168
1155735000,0.168
1166020200,0.168
1173879000,0.22
1179322200,0.22
1187184600,0.22
1197469800,0.22
1205328600,0.238
1210771800,0.238
1218634200,0.238
1229005800,0.238
1236778200,0.273
1242221400,0.273
1250083800,0.273
1260369000,0.273
1268231400,0.303
1273671000,0.303
1281533400,0.303
1291818600,0.303
1299681000,0.365
1305120600,0.365
1312983000,0.365
1323268200,0.365
1331217000,0.398
1336570200,0.398
1344432600,0.398
1354717800,0.398
1362753000,0.47
1368019800,0.47
1375882200,0.47
1386167400,0.47
1394202600,0.48
1399469400,0.48
1407331800,0.48
1417617000,0.48
1426080600,0.49
1430919000,0.49
1438781400,0.49
1449066600,0.49
1457533800,0.5
1462973400,0.5
1470835800,0.5
1481121000,0.5
953130600,0.06
960989400,0.06
968851800,0.06
977322600,0.06
985185000,0.07
993043800,0.07
