timestamp,amount
1005143400,0.13
1012401000,0.13
1020864600,0.14
1028727000,0.14
1036593000,0.14
1044455400,0.15
1052314200,0.15
1060176600,0.225
1068042600,0.225
1075905000,0.225
1083763800,0.225
1091626200,0.24
1099492200,0.24
1107354600,0.24
1115213400,0.24
1123075800,0.26
1130941800,0.26
1138804200,0.26
1146663000,0.26
1154525400,0.28
1162391400,0.28
1170253800,0.28
1178112600,0.28
1186579800,0.31
1194445800,0.31
1202308200,0.31
1210167000,0.31
1218029400,0.34
1225895400,0.34
1233757800,0.34
1241616600,0.05
1249479000,0.05
1257345000,0.05
1265207400,0.05
1273066200,0.05
1280928600,0.05
1288791000,0.05
1296657000,0.05
1300973400,0.07
1304515800,0.12
1312378200,0.12
1320240600,0.12
1328106600,0.12
1332423000,0.1
1335965400,0.22
1344432600,0.22
1352298600,0.22
1359556200,0.25
1368019800,0.3
1375882200,0.3
1383748200,0.3
1391610600,0.3
1399469400,0.35
1407331800,0.35
1415197800,0.35
1423060200,0.35
1430919000,0.375
1438781400,0.375
1446647400,0.375
1454509800,0.375
1462368600,0.38
1470231000,0.38
1478093400,0.38
949501800,0.11
957360600,0.11
965223000,0.11
973089000,0.12
980951400,0.12
988810200,0.12
997277400,0.13
