timestamp,amount
1001597400,0.0945
1004452200,0.0945
1007044200,0.0945
1009549800,0.095
1012401000,0.095
1014820200,0.095
1017239400,0.0955
1020087000,0.0955
1022765400,0.0955
1025184600,0.0965
1028035800,0.0965
1030627800,0.0965
1033133400,0.0965
1035988200,0.0965
1038407400,0.0965
1041258600,0.0975
1044023400,0.0975
1046356200,0.0975
1048861800,0.098
1051623000,0.098
1054215000,0.098
1056720600,0.0985
1059571800,0.0985
1062077400,0.0985
1064842200,0.099
1067524200,0.099
1069857000,0.099
1072794600,0.1
1075386600,0.1
1077805800,0.1
1080657000,0.1
1083245400,0.1
1085664600,0.1
1088515800,0.1015
1091107800,0.1015
1093872600,0.1085
1096464600,0.109
1098970200,0.109
1101738600,0.109
1104417000,0.11
1106922600,0.11
1109341800,0.11
1112193000,0.111
1114695000,0.111
1117200600,0.111
1120051800,0.111
1122557400,0.111
1125408600,0.115
1128000600,0.116
1130506200,0.116
1133274600,0.116
1135866600,0.116
1138631400,0.116
1141050600,0.116
1143729000,0.117
1146144600,0.117
1148995800,0.117
1151587800,0.118
1154093400,0.118
1156944600,0.125
1159450200,0.126
1162218600,0.126
1164810600,0.126
1167316200,0.126
1170167400,0.126
1172586600,0.126
1175175000,0.127
1177680600,0.127
1180531800,0.127
1183037400,0.128
1185802200,0.128
1188480600,0.136
1190899800,0.136
1193751000,0.136
1196346600,0.136
1198852200,0.137
1201703400,0.137
1204209000,0.137
1206711000,0.137
1209475800,0.137
1212067800,0.137
1214573400,0.138
1217424600,0.138
1219930200,0.141
1222695000,0.141
1225373400,0.141
1227709800,0.141
1230647400,0.142
1233239400,0.142
1235658600,0.142
1238419800,0.142
1241011800,0.142
1243517400,0.142
1246282200,0.142
1248960600,0.142
1251466200,0.142
1254231000,0.143
1256823000,0.143
1259332200,0.143
1262183400,0.143
1264689000,0.143
1267108200,0.143
1269955800,0.143
1272547800,0.143
1274967000,0.143
1277818200,0.144
1280410200,0.144
1283175000,0.144
1285767000,0.144
1288272600,0.144
1291041000,0.144
1293719400,0.144
1296225000,0.144
1298644200,0.144
1301491800,0.145
1303997400,0.145
1306503000,0.145
1309354200,0.145
1311859800,0.145
1314883800,0.145
1317303000,0.145
1319808600,0.145
1322577000,0.145
1325082600,0.146
1327933800,0.146
1330439400,0.146
1333027800,0.146
1335533400,0.146
1338384600,0.146
1340890200,0.146
1343655000,0.146
1346333400,0.151
1348752600,0.151
1351690200,0.151
1354199400,0.151
1356705000,0.152
1359556200,0.181
1361975400,0.181
1364391000,0.181
1367242200,0.181
1369920600,0.181
1372339800,0.182
1375191000,0.182
1377783000,0.182
1380288600,0.182
1383139800,0.182
1385562600,0.182
1388413800,0.182
1391092200,0.182
1393511400,0.182
1396013400,0.182
1398778200,0.182
1401370200,0.182
1403875800,0.183
1406727000,0.183
1409232600,0.183
1411997400,0.183
1414675800,0.183
1417012200,0.183
1419949800,0.183
1422541800,0.189
1424961000,0.189
1427722200,0.19
1430314200,0.19
1432819800,0.19
1435584600,0.19
1438263000,0.19
1440768600,0.19
1443533400,0.191
1446125400,0.191
1448634600,0.191
1451485800,0.191
1453991400,0.199
1456497000,0.199
1459344600,0.199
1461850200,0.199
1464355800,0.199
1467207000,0.2
1469712600,0.2
1472563800,0.202
1475155800,0.202
1477661400,0.202
1480429800,0.202
1483021800,0.203
949069800,0.09
951748200,0.09
954426600,0.0905
956842200,0.0905
959693400,0.0905
962285400,0.0915
964791000,0.0915
967642200,0.0915
970147800,0.092
972916200,0.092
975508200,0.0915
978013800,0.0925
980865000,0.0925
983284200,0.0925
985876200,0.093
988378200,0.093
991229400,0.093
993735000,0.094
996499800,0.094
999178200,0.094
