timestamp,amount
1017844200,0.1848
1030541400,0.1533
1049293800,0.2127
1060781400,0.161
1080743400,0.2325
1095859800,0.0897
1112193000,0.1879
1126099800,0.1446
1143642600,0.1905
1157549400,0.154
1177507800,0.208
1190208600,0.164
1205847000,0.22
1211203800,0.1
1219066200,0.1
1227537000,0.1
1235399400,0.1
1242653400,0.1025
1250515800,0.1025
1258381800,0.1025
1266589800,0.1025
1274362200,0.11
1282224600,0.11
1290004200,0.11
1298039400,0.11
1305725400,0.1225
1313674200,0.1225
1321453800,0.1225
1329834600,0.1225
1337175000,0.1725
1345469400,0.1725
1352989800,0.1725
1361284200,0.1725
1368624600,0.225
1376919000,0.225
1384525800,0.225
1392733800,0.225
1400074200,0.25
1408455000,0.25
1415975400,0.25
1424183400,0.25
1431523800,0.27
1439904600,0.27
1441373400,0.27
1447425000,0.27
1455633000,0.27
1462973400,0.28
1471354200,0.28
1478788200,0.28
1478874600,0.28
954941400,0.48525
968247000,0.291
985789800,0.1734
999696600,0.13
