timestamp,amount
1000733400,0.3
1008253800,0.1
1016116200,0.1
1023975000,0.1
1031837400,0.1
1039703400,0.1
1047565800,0.1
1055424600,0.1
1063287000,0.1
1071153000,0.1
1079015400,0.1
1087219800,0.1
1095168600,0.1
1102948200,0.1
1110465000,0.1
1118755800,0.1
1126704600,0.1
1134484200,0.1
1141914600,0.1
1150291800,0.1
1158240600,0.1
1166020200,0.1
1173879000,0.1
1181741400,0.1
1189603800,0.1
1197901800,0.1
1205415000,0.1
1213277400,0.1
1221226200,0.1
1229524200,0.1
1236864600,0.1
1244813400,0.1
1253107800,0.1
1261060200,0.1
1268317800,0.1
1276522200,0.1
1284643800,0.1
1292509800,0.1
1299767400,0.1
1308058200,0.1
1316093400,0.1
1324045800,0.1
1331731800,0.1
1339680600,0.1
1347543000,0.1
1355409000,0.1
1363181400,0.1
1371130200,0.1
1378992600,0.25
1386945000,0.25
1395149400,0.25
1402579800,0.25
1410528600,0.25
1418653800,0.25
1426599000,0.25
1434115800,0.25
1442496600,0.25
1450189800,0.25
1458048600,0.25
1465911000,0.25
1473946200,0.25
1481812200,0.25
952612200,0.05
961075800,0.05
968938200,0.05
976804200,0.05
984666600,0.1
992525400,0.1
