timestamp,amount
1007649000,0.17
1015425000,0.17
1023370200,0.17
1031319000,0.17
1039185000,0.17
1046961000,0.17
1054906200,0.17
1063027800,0.17
1070893800,0.19
1078756200,0.19
1086701400,0.19
1094650200,0.19
1102516200,0.21
1110292200,0.21
1118237400,0.21
1126099800,0.21
1133965800,0.23
1141828200,0.23
1149687000,0.23
1157549400,0.23
1165415400,0.25
1173277800,0.25
1181136600,0.25
1189085400,0.25
1196951400,0.28
1204813800,0.28
1212759000,0.28
1220880600,0.28
1228746600,0.28
1236349800,0.28
1244467800,0.28
1252416600,0.28
1260282600,0.28
1268058600,0.28
1276003800,0.28
1283952600,0.28
1291818600,0.28
1299594600,0.28
1307539800,0.28
1315402200,0.28
1323268200,0.28
1331130600,0.28
1338989400,0.3
1346851800,0.3
1354717800,0.3
1362580200,0.3
1370439000,0.31
1378301400,0.31
1386167400,0.31
1394029800,0.31
1401888600,0.33
1409751000,0.33
1417617000,0.33
1425479400,0.33
1433338200,0.36
1441200600,0.36
1449066600,0.36
1456929000,0.36
1464787800,0.36
1472650200,0.38
1480516200,0.38
952525800,0.135
960384600,0.135
968247000,0.135
976113000,0.155
983975400,0.155
991834200,0.155
999783000,0.155
