timestamp,amount
1005748200,0.15
1014215400,0.15
1021987800,0.15
1029936600,0.15
1037802600,0.15
1045665000,0.15
1053437400,0.15
1061386200,0.15
1069252200,0.15
1077201000,0.15
1084887000,0.15
1092835800,0.15
1100701800,0.15
1108564200,0.16
1116423000,0.16
1124458200,0.16
1132324200,0.16
1140013800,0.18
1147959000,0.18
1155821400,0.18
1163687400,0.18
1171549800,0.21
1179408600,0.21
1187271000,0.21
1195137000,0.21
1203085800,0.23
1210858200,0.23
1218720600,0.23
1226586600,0.23
1234449000,0.23
1242307800,0.23
1250775000,0.25
1258036200,0.25
1266589800,0.25
1274448600,0.25
1282224600,0.27
1290090600,0.27
1297953000,0.27
1305811800,0.27
1313674200,0.29
1321540200,0.29
1329402600,0.29
1337261400,0.29
1345123800,0.31
1352989800,0.31
1360852200,0.31
1368711000,0.31
1376573400,0.34
1384439400,0.34
1392301800,0.34
1400160600,0.34
1408023000,0.37
1415889000,0.37
1424356200,0.37
1431610200,0.37
1440077400,0.41
1447943400,0.41
1455805800,0.41
1463664600,0.41
1471527000,0.44
1479393000,0.44
951921000,0.15
959175000,0.15
967642200,0.15
974298600,0.15
983370600,0.15
990624600,0.15
999091800,0.15
