timestamp,amount
1050067800,0.045
1057930200,0.045
1065792600,0.045
1074004200,0.1
1081863000,0.1
1089725400,0.1
1097674200,0.125
1103207400,0.125
1105540200,0.125
1110551400,0.25
1113399000,0.125
1121261400,0.125
1126618200,0.25
1129123800,0.125
1134484200,0.25
1137076200,0.1565
1142260200,0.25
1144848600,0.1565
1150205400,0.375
1152797400,0.16
1158067800,0.375
1160659800,0.1565
1168525800,0.1565
1176384600,0.1565
1184247000,0.1565
1192109400,0.1565
1200061800,0.219
1207920600,0.219
1215783000,0.219
1223645400,0.25
1263393000,0.075
1271165400,0.075
1279027800,0.15
1286976600,0.15
1292509800,0.5
1294842600,0.25
1302701400,0.25
1305120600,0.5
1310563800,0.25
1318426200,0.25
1326292200,0.25
1334151000,0.313
1342013400,0.313
1349962200,0.313
1357914600,0.313
1365687000,0.313
1371043800,1.313
1373549400,0.313
1381411800,0.313
1389623400,0.313
1397223000,0.313
1405085400,0.313
1412947800,0.313
1421159400,0.313
1428931800,0.05
1436794200,0.161
1444743000,0.05
