timestamp,amount
1004452200,0.01875
1012401000,0.01875
1020087000,0.01875
1028035800,0.01875
1035988200,0.01875
1043937000,0.0225
1051623000,0.0225
1059571800,0.0225
1067524200,0.0225
1075386600,0.03125
1083245400,0.03125
1091107800,0.03125
1098970200,0.03125
1106922600,0.035
1114695000,0.035
1122557400,0.035
1130506200,0.035
1138631400,0.04
1146144600,0.04
1154093400,0.04
1162218600,0.04
1170167400,0.0425
1177680600,0.0425
1185802200,0.0425
1193751000,0.0425
1201703400,0.055
1209475800,0.055
1217424600,0.055
1225373400,0.055
1233239400,0.06
1375363800,0.125
1383139800,0.125
1391092200,0.125
1398864600,0.125
1409232600,0.13
1417012200,0.13
1424961000,0.13
1432819800,0.13
1440768600,0.13
1448634600,0.13
1456497000,0.13
1464355800,0.13
1472563800,0.13
1480429800,0.14
949069800,0.01875
956842200,0.01875
964791000,0.01875
972916200,0.01875
980865000,0.01875
988378200,0.01875
996499800,0.01875
