timestamp,amount
1399642200,0.11
1407245400,0.11
1415975400,0.13
1422973800,0.13
1431437400,0.13
1438695000,0.26
1447770600,0.26
1455028200,0.26
1462887000,0.26
1470144600,0.28
1479220200,0.28
