timestamp,amount
1007649000,0.03
1015252200,0.03
1023111000,0.03
1030714200,0.03
1038839400,0.03
1046701800,0.04
1054560600,0.04
1062163800,0.04
1070893800,0.05
1078151400,0.05
1085751000,0.075
1094045400,0.075
1101738600,0.1
1109687400,0.1
1117200600,0.1
1125667800,0.1
1133274600,0.1
1141655400,0.1
1149600600,0.1
1157463000,0.1
1165329000,0.1
1173105000,0.1
1181136600,0.1
1188912600,0.1
1196865000,0.1
1204727400,0.1
1212586200,0.1
1220448600,0.1
1228314600,0.1
1236177000,0.1
1244035800,0.1
1251984600,0.1
1259937000,0.1
1268231400,0.1
1276263000,0.1
1283520600,0.15
1291645800,0.15
1299853800,0.15
1308058200,0.2
1315315800,0.3
1323181800,0.35
1331645400,0.35
1339162200,0.35
1346765400,0.35
1354631400,0.35
1363008600,0.425
1370871000,0.35
1378215000,0.25
1386081000,0.2
1394544600,0.15
1402407000,0.025
1410269400,0.025
1417617000,0.025
1425994200,0.025
1433856600,0.025
1441719000,0.025
1449671400,0.025
1457447400,0.025
1465306200,0.025
1473773400,0.025
1481034600,0.05
952093800,0.03
960211800,0.03
968160600,0.03
976026600,0.03
983543400,0.03
991661400,0.03
999610200,0.03
