timestamp,amount
1003930200,0.18
1011796200,0.18
1019655000,0.18
1027517400,0.19
1035379800,0.19
1043245800,0.19
1051104600,0.21
1058967000,0.21
1066829400,0.21
1075300200,0.21
1083159000,0.21
1091021400,0.11
1098883800,0.11
1106749800,0.13
1114608600,0.13
1122471000,0.13
1130333400,0.13
1138199400,0.14
1146058200,0.14
1153920600,0.14
1161783000,0.14
1169649000,0.15
1177507800,0.15
1185370200,0.15
1193232600,0.15
1201098600,0.17
1208957400,0.17
1216819800,0.17
1224682200,0.17
1233153000,0.18
1241011800,0.18
1248874200,0.18
1256736600,0.18
1264602600,0.19
1272461400,0.19
1280323800,0.19
1288186200,0.19
1296052200,0.2
1303911000,0.2
1311773400,0.2
1319635800,0.2
1327501800,0.22
1335360600,0.22
1343223000,0.22
1351085400,0.22
1358951400,0.23
1366810200,0.23
1374672600,0.25
1382535000,0.25
1390401000,0.25
1398259800,0.25
1406122200,0.3
1413984600,0.3
1422455400,0.32
1429709400,0.32
1437571800,0.32
1445434200,0.32
1453905000,0.33
1461159000,0.33
1469021400,0.34
1476883800,0.34
948897000,0.16
956755800,0.16
964618200,0.17
972480600,0.17
980346600,0.17
988205400,0.17
996067800,0.09
