timestamp,amount
1005057000,0.01125
1012919400,0.01125
1021555800,0.015
1028640600,0.015
1036506600,0.015
1044369000,0.015
1052227800,0.0175
1060090200,0.0175
1067956200,0.0175
1076423400,0.0175
1084282200,0.0225
1092144600,0.0225
1099924200,0.0225
1107873000,0.0225
1115731800,0.03
1123594200,0.03
1131460200,0.03
1139322600,0.03
1147181400,0.035
1155043800,0.035
1162909800,0.035
1170772200,0.035
1178631000,0.045
1186493400,0.045
1194359400,0.045
1202221800,0.045
1210080600,0.055
1217943000,0.055
1225809000,0.055
1234276200,0.055
1242135000,0.06
1249997400,0.06
1257777000,0.06
1265725800,0.06
1273584600,0.075
1281447000,0.075
1289226600,0.075
1297175400,0.075
1305034200,0.095
1312896600,0.095
1320762600,0.095
1328625000,0.095
1336483800,0.115
1344346200,0.115
1352212200,0.115
1360679400,0.115
1368538200,0.145
1376400600,0.145
1384266600,0.145
1392129000,0.145
1399987800,0.175
1407850200,0.175
1415629800,0.175
1423578600,0.175
1431437400,0.21
1439299800,0.21
1447079400,0.21
1455028200,0.21
1462887000,0.26
1470749400,0.26
1478615400,0.26
950020200,0.00875
957879000,0.01
965741400,0.01
973607400,0.01
981469800,0.01
989328600,0.01125
997191000,0.01125
