timestamp,amount
1082640600,0.13333
1111588200,0.16667
1143642600,0.22
1175088600,0.29
1206538200,0.33
1237987800,0.083
1245850200,0.083
1253712600,0.083
1261405800,0.083
1269437400,0.09
1277299800,0.09
1285162200,0.09
1292941800,0.09
1300887000,0.1
1308749400,0.1
1316611800,0.1
1324477800,0.1
1332336600,0.11
1340199000,0.11
1348666200,0.11
1355322600,0.11
1364304600,0.12
1372253400,0.12
1380115800,0.12
1387895400,0.12
1395840600,0.12
1403703000,0.12
1411565400,0.12
1419345000,0.12
1427290200,0.12
1435152600,0.12
1443015000,0.12
1450708200,0.12
1458653400,0.12
1466602200,0.12
1474464600,0.12
1482157800,0.12
