timestamp,amount
1004970600,0.02
1012919400,0.02
1020432600,0.02
1028554200,0.02
1036506600,0.02
1044455400,0.02
1052141400,0.02
1060090200,0.02
1068042600,0.02
1075905000,0.04
1083763800,0.04
1091626200,0.04
1099492200,0.04
1107441000,0.08
1115213400,0.08
1123075800,0.08
1131028200,0.08
1138977000,0.1
1146663000,0.1
1154611800,0.1
1162564200,0.1
1170685800,0.113
1178199000,0.113
1186147800,0.113
1194273000,0.113
1202221800,0.128
1209994200,0.14
1217943000,0.14
1225895400,0.14
1233757800,0.14
1241530200,0.14
1249479000,0.14
1257345000,0.14
1265207400,0.158
1273066200,0.158
1280928600,0.158
1288791000,0.158
1296743400,0.181
1304515800,0.181
1312378200,0.21
1320327000,0.21
1328279400,0.21
1336051800,0.21
1344000600,0.225
1352125800,0.225
1360074600,0.225
1367587800,0.225
1375709400,0.225
1383661800,0.225
1391610600,0.225
1399296600,0.225
1407245400,0.225
1415197800,0.225
1423060200,0.24
1430832600,0.24
1438781400,0.24
1446647400,0.24
1454509800,0.26
1462368600,0.26
1470231000,0.26
1478179800,0.26
949588200,0.015
957360600,0.015
965309400,0.02
973261800,0.02
981383400,0.02
988896600,0.02
996845400,0.02
