timestamp,amount
1006957800,0.1025
1014733800,0.1025
1022679000,0.1025
1030541400,0.1025
1038321000,0.1025
1046269800,0.1025
1054128600,0.1025
1061991000,0.1025
1069770600,0.1025
1077719400,0.1025
1085578200,0.1025
1093613400,0.1025
1101479400,0.1025
1109255400,0.16
1117114200,0.16
1125322200,0.16
1133188200,0.16
1140791400,0.16
1148650200,0.16
1156858200,0.16
1164724200,0.16
1172500200,0.16
1180445400,0.16
1188394200,0.16
1196260200,0.16
1204122600,0.16
1211981400,0.2
1219843800,0.2
1227623400,0.2
1235572200,0.2
1243431000,0.24
1251379800,0.24
1259159400,0.24
1267021800,0.24
1274880600,0.28
1282915800,0.28
1290781800,0.28
1298557800,0.28
1307021400,0.32
1314624600,0.32
1322490600,0.32
1330612200,0.32
1338384600,0.32
1346247000,0.32
1354113000,0.32
1362061800,0.32
1369834200,0.32
1377696600,0.32
1385476200,0.32
1393425000,0.37
1401283800,0.37
1409146200,0.37
1416839400,0.37
1424874600,0.41
1432733400,0.41
1438176600,0.41
1448461800,0.41
1457015400,0.41
1464874200,0.41
1472477400,0.41
1480343400,0.41
951489000,0.0825
959347800,0.0925
967555800,0.0925
975421800,0.0925
983197800,0.0925
991143000,0.1025
999091800,0.1025
