timestamp,amount
1046269800,0.025
1054128600,0.025
1061991000,0.025
1069770600,0.035
1077719400,0.035
1085578200,0.035
1093440600,0.035
1101220200,0.04
1109169000,0.04
1117027800,0.04
1124890200,0.04
1132669800,0.0425
1140618600,0.0425
1148477400,0.0425
1156339800,0.0425
1164119400,0.045
1172068200,0.045
1179927000,0.045
1187789400,0.045
1195569000,0.05
1203517800,0.05
1211376600,0.05
1219239000,0.05
1227623400,0.055
1235572200,0.055
1243431000,0.055
1251293400,0.055
1259073000,0.0625
1267021800,0.0625
1274880600,0.0625
1282743000,0.0625
1290522600,0.07
1298471400,0.07
1306330200,0.07
1314192600,0.07
1321972200,0.08
1330525800,0.08
1338384600,0.08
1346247000,0.08
1354026600,0.09
1361975400,0.09
1369834200,0.09
1377696600,0.09
1385476200,0.09
1387463400,0.01
1393425000,0.105
1401283800,0.105
1409146200,0.105
1416925800,0.105
1417012200,0.105
1424874600,0.125
1432733400,0.125
1440595800,0.125
1440682200,0.125
1448375400,0.125
1456324200,0.145
1464183000,0.145
1472045400,0.145
1479825000,0.145
1479911400,0.145
