timestamp,amount
1002115800,0.14
1011191400,0.14
1018445400,0.15
1025616600,0.15
1034170200,0.15
1042641000,0.15
1049895000,0.16
1057152600,0.16
1065619800,0.16
1074090600,0.16
1081258200,0.18
1088602200,0.18
1097069400,0.18
1105540200,0.18
1112707800,0.2
1120051800,0.2
1128519000,0.2
1137594600,0.2
1144243800,0.23
1152106200,0.23
1159968600,0.23
1169044200,0.23
1176298200,0.29
1183469400,0.29
1191418200,0.29
1200493800,0.29
1207747800,0.35
1214919000,0.35
1223472600,0.35
1231943400,0.35
1239111000,0.38
1246368600,0.38
1254922200,0.38
1263393000,0.38
1270647000,0.42
1277904600,0.42
1286371800,0.42
1294842600,0.42
1302096600,0.47
1309354200,0.47
1317821400,0.47
1326897000,0.47
1334151000,0.51
1341322200,0.51
1349271000,0.51
1355495400,0.51
1365600600,0.56
1372771800,0.56
1381325400,0.56
1389796200,0.56
1397050200,0.62
1404221400,0.62
1412775000,0.62
1421245800,0.62
1428499800,0.69
1435671000,0.69
1444224600,0.69
1452695400,0.69
1459949400,0.76
1467207000,0.76
1475674200,0.76
1484749800,0.76
947687400,0.12
954941400,0.13
963408600,0.13
970666200,0.13
979741800,0.13
986909400,0.14
994858200,0.14
