timestamp,amount
1000733400,0.065
1008167400,0.065
1016029800,0.065
1023888600,0.065
1031751000,0.07
1039617000,0.07
1047479400,0.07
1055338200,0.07
1063287000,0.07
1071153000,0.0725
1079361000,0.0725
1087219800,0.0725
1095082200,0.0725
1102948200,0.075
1110551400,0.075
1118669400,0.075
1126618200,0.08
1134484200,0.08
1142260200,0.0825
1150205400,0.0825
1158154200,0.09
1166020200,0.09
1173792600,0.105
1181741400,0.105
1189603800,0.105
1197469800,0.105
1205328600,0.12
1213191000,0.12
1221139800,0.12
1229005800,0.12
1236778200,0.125
1244727000,0.125
1252675800,0.125
1260541800,0.125
1268317800,0.14
1276263000,0.14
1284384600,0.14
1292250600,0.14
1299853800,0.165
1307971800,0.165
1315920600,0.165
1323786600,0.175
1331645400,0.2
1339594200,0.2
1347456600,0.2
1355322600,0.2
1363181400,0.24
1371043800,0.24
1378906200,0.24
1386772200,0.24
1394631000,0.275
1402493400,0.275
1410442200,0.275
1418308200,0.275
1426167000,0.29
1434115800,0.29
1442237400,0.29
1449844200,0.29
1457962200,0.305
1465824600,0.305
1473773400,0.305
1481639400,0.305
952957800,0.055
960903000,0.055
968851800,0.055
976717800,0.065
984493800,0.065
992439000,0.065
