timestamp,amount
1033133400,0.02838
1041258600,0.02838
1048861800,0.02838
1056720600,0.03311
1064842200,0.03311
1072794600,0.03311
1080657000,0.03311
1088515800,0.04257
1096464600,0.04257
1104417000,0.04257
1112193000,0.04257
1120051800,0.0473
1128000600,0.0473
1135780200,0.0473
1143729000,0.0473
1151587800,0.05676
1159450200,0.05676
1167316200,0.05676
1175175000,0.05676
1183037400,0.06433
1190899800,0.06433
1198852200,0.06433
1206711000,0.06433
1214573400,0.07096
1222695000,0.07096
1230647400,0.07096
1238419800,0.07096
1246282200,0.07096
1254231000,0.07096
1262183400,0.07096
1269955800,0.07096
1277818200,0.07096
1285767000,0.07096
1293719400,0.07096
1301491800,0.07096
1309354200,0.08325
1317303000,0.08325
1326378600,0.08325
1334237400,0.08325
1342099800,0.08325
1349962200,0.08231
1357914600,0.08231
1365687000,0.08231
1373549400,0.08231
1381411800,0.08231
1389623400,0.08325
1397136600,0.08325
1405344600,0.088
1412947800,0.088
1421159400,0.087
1428931800,0.088
