timestamp,amount
1002634200,0.06
1010500200,0.06
1018272600,0.06
1026221400,0.06
1034083800,0.06
1042036200,0.06
1049466600,0.06
1057671000,0.065
1065619800,0.065
1073485800,0.065
1081258200,0.065
1089207000,0.0725
1097069400,0.0725
1104935400,0.085
1112794200,0.085
1120656600,0.085
1128519000,0.085
1136385000,0.1
1144243800,0.1
1152106200,0.1
1159968600,0.1
1167834600,0.125
1175607000,0.125
1183469400,0.125
1191418200,0.175
1199284200,0.175
1207143000,0.175
1214919000,0.24
1222867800,0.24
1231338600,0.24
1238592600,0.265
1246368600,0.265
1254922200,0.265
1262788200,0.265
1270647000,0.265
1278509400,0.265
1286371800,0.28
1294237800,0.28
1302096600,0.28
1309959000,0.28
1317821400,0.3
1325687400,0.3
1333459800,0.3
1341322200,0.3
1349271000,0.375
1357137000,0.375
1364995800,0.375
1372771800,0.375
1380720600,0.43
1389191400,0.43
1396445400,0.43
1404221400,0.43
1412775000,0.49
1420641000,0.49
1427808600,0.49
1435671000,0.49
1444224600,0.54
1452090600,0.54
1459949400,0.54
1467811800,0.54
1475674200,0.54
1483540200,0.54
978618600,0.045
986563800,0.06
994685400,0.06
