timestamp,amount
1003152600,0.0375
1010759400,0.0415
1018618200,0.0415
1026480600,0.0415
1034256600,0.0415
1042641000,0.044
1050327000,0.044
1058275800,0.044
1066224600,0.044
1074090600,0.049
1081949400,0.049
1089811800,0.048
1097674200,0.049
1105540200,0.0525
1113399000,0.053
1121261400,0.053
1129123800,0.053
1136989800,0.059
1144762200,0.059
1152711000,0.059
1160573400,0.059
1168439400,0.065
1176298200,0.065
1184160600,0.065
1192023000,0.065
1199889000,0.073
1207747800,0.073
1215610200,0.073
1223472600,0.073
1231338600,0.083
1239111000,0.083
1247059800,0.083
1254922200,0.083
1262788200,0.095
1270647000,0.095
1278509400,0.095
1286371800,0.095
1294237800,0.11
1302096600,0.11
1309959000,0.11
1317821400,0.11
1325687400,0.138
1334151000,0.138
1342013400,0.138
1349875800,0.138
1355927400,0.165
1365600600,0.165
1373463000,0.165
1381325400,0.165
1389191400,0.2
1397050200,0.2
1404912600,0.2
1412775000,0.2
1420641000,0.25
1428499800,0.25
1436362200,0.25
1444224600,0.25
1452090600,0.3
1459949400,0.3
1467811800,0.3
1475674200,0.3
1483626600,0.35
947687400,0.035
955546200,0.035
963495000,0.035
971443800,0.035
979137000,0.0375
986909400,0.0375
995031000,0.0375
