timestamp,amount
1005229800,0.375
1012919400,0.375
1020432600,0.375
1028554200,0.375
1036506600,0.375
1044455400,0.375
1052141400,0.375
1060090200,0.375
1068042600,0.375
1075905000,0.375
1083763800,0.375
1091626200,0.375
1099492200,0.375
1107441000,0.413
1115213400,0.413
1123075800,0.413
1131028200,0.43
1138977000,0.45
1146663000,0.45
1154611800,0.45
1162564200,0.45
1170685800,0.5
1178199000,0.5
1186147800,0.5
1194273000,0.5
1202221800,0.55
1209994200,0.55
1217943000,0.55
1225895400,0.55
1233757800,0.55
1241530200,0.55
1249479000,0.55
1257345000,0.55
1265207400,0.55
1273066200,0.55
1280928600,0.55
1288791000,0.55
1296743400,0.55
1298903400,0.525
1298989800,0.025
1304515800,0.55
1312378200,0.55
1320327000,0.55
1328279400,0.55
1336051800,0.55
1344000600,0.55
1352125800,0.55
1360074600,0.55
1367587800,0.55
1375709400,0.55
1383661800,0.55
1391610600,0.36
1399296600,0.36
1407245400,0.36
1415197800,0.36
1423060200,0.36
1430832600,0.36
1438781400,0.36
1446647400,0.36
1454509800,0.36
1462368600,0.36
1470231000,0.36
1478179800,0.36
949588200,0.375
957360600,0.375
965309400,0.375
973261800,0.375
981383400,0.375
988896600,0.375
997191000,0.375
