timestamp,amount
1007389800,0.972
1007649000,0.29
1014215400,0.295
1022074200,0.295
1029936600,0.295
1037802600,0.295
1045665000,0.3
1053523800,0.3
1061386200,0.3
1069252200,0.3
1077114600,0.305
1084973400,0.305
1092835800,0.305
1100701800,0.305
1108564200,0.31
1116423000,0.31
1124285400,0.31
1132151400,0.31
1140013800,0.32
1147872600,0.32
1155735000,0.32
1163601000,0.32
1171463400,0.33
1179322200,0.33
1187184600,0.33
1195569000,0.33
1202913000,0.35
1210771800,0.35
1218634200,0.35
1227105000,0.35
1234967400,0.36
1242221400,0.36
1250083800,0.36
1258554600,0.36
1266417000,0.365
1273671000,0.365
1281533400,0.365
1290004200,0.365
1297866600,0.37
1305120600,0.37
1312983000,0.37
1321453800,0.37
1329316200,0.375
1336570200,0.375
1344432600,0.375
1352903400,0.375
1360765800,0.375
1368019800,0.188
1375882200,0.188
1384439400,0.188
1392215400,0.188
1401283800,0.188
1408541400,0.188
1416407400,0.188
1424269800,0.188
1432733400,0.188
1439991000,0.188
1447857000,0.188
1455719400,0.188
1464183000,0.188
1471527000,0.188
1479393000,0.188
951316200,0.285
959175000,0.285
967037400,0.285
974817000,0.285
982852200,0.29
990624600,0.29
998487000,0.29
