timestamp,amount
1095082200,0.111
1102602600,0.228
1110551400,0.228
1118669400,0.228
1126618200,0.228
1134484200,0.228
1142260200,0.228
1150205400,0.228
1158154200,0.228
1166020200,0.228
1173792600,0.228
1181741400,0.228
1189603800,0.228
1197469800,0.25
1205328600,0.25
1213191000,0.25
1221139800,0.25
1229005800,0.25
1236778200,0.25
1260282600,0.13
1268317800,0.1
1276263000,0.1
1284384600,0.1
1291818600,0.1
1299853800,0.14
1307971800,0.14
1315920600,0.14
1323268200,0.14
1331645400,0.2
1339594200,0.2
1347543000,0.2
1354804200,0.25
1363181400,0.25
1371043800,0.4
1378992600,0.4
1386772200,0.4
1394631000,0.4
1402493400,0.47
1410442200,0.47
1418308200,0.47
1426167000,0.47
1434029400,0.59
1441978200,0.59
1449844200,0.59
1457706600,0.59
1465824600,0.78
1473773400,0.78
1481812200,0.78
