timestamp,amount
1004625000,0.44
1012487400,0.44
1020346200,0.44
1028208600,0.44
1036074600,0.44
1043937000,0.44
1051795800,0.44
1059658200,0.48
1067524200,0.48
1075991400,0.27
1083850200,0.27
1091712600,0.27
1099578600,0.27
1107441000,0.31
1115299800,0.31
1123162200,0.31
1131028200,0.31
1138890600,0.35
1146749400,0.35
1154611800,0.39
1162477800,0.39
1170340200,0.43
1178199000,0.43
1186061400,0.43
1193923800,0.43
1201789800,0.5
1209648600,0.5
1217511000,0.5
1225373400,0.5
1233844200,0.5
1241098200,0.5
1248960600,0.5
1257431400,0.5
1265293800,0.5
1273152600,0.5
1281015000,0.58
1288877400,0.58
1296743400,0.68
1304602200,0.34
1312464600,0.34
1320327000,0.34
1328193000,0.38
1336051800,0.38
1343914200,0.38
1349357400,0.38
1362666600,0.42
1367501400,0.42
1375363800,0.42
1383226200,0.42
1394116200,0.49
1398951000,0.49
1406813400,0.49
1415802600,0.49
1425565800,0.55
1430400600,0.55
1438263000,0.55
1446733800,0.55
1457015400,0.57
1462368600,0.57
1470231000,0.57
1478179800,0.57
949588200,0.44
957447000,0.44
965309400,0.44
973175400,0.44
978445800,2.616
981037800,0.44
988896600,0.44
996759000,0.44
